,School Code,Enrollment Percent_Low-Income,Enrollment Percent_SoC,SBA ELA 3Y Average Percent_Low-Income,SBA ELA 3Y Average Percent_SoC,SBA Math 3Y Average Percent_Low-Income,SBA Math 3Y Average Percent_SoC,Component 1,Component 2,Component 3,Segment KMeans PCA,Segment,SchoolCode,School Name,LEANameForCharterComparison,Lat,Lon
937,3407,0.4535336672231497,0.530328324986088,0.631666679382324,0.6526104570871379,0.22795342311645703,0.29821428440055103,0.16355374224330133,0.06895567306916152,-0.05261609723434764,0,first,3407,Cascade High School,Everett School District,47.923462849136,-122.221007753495
938,3408,0.3317972350230415,0.3271889400921659,0.485617584383427,0.6369862847266451,0.36379017321591495,0.516239303197616,0.28886590989806754,-0.14070700869744862,-0.00816886158782193,2,third,3408,Lake Stevens Middle School,Lake Stevens School District,47.9865540761326,-122.108602625486
939,3409,0.8154897494305239,0.7972665148063781,0.355345923945589,0.36581197885366606,0.28861154354264396,0.300509345645855,-0.13830009186308598,0.49696663557263465,-0.07222832775197499,1,second,3409,Cedar Valley Community School,Edmonds School District,47.8235926138697,-122.308094244009
940,3410,0.5993091537132987,0.6770293609671848,0.42342343717008,0.48911224058525005,0.36379926948137203,0.42508713260576597,0.09650034050245838,0.2835538250710887,-0.04910130284734336,1,second,3410,Spruce Elementary,Edmonds School District,47.8395426349795,-122.289887221736
941,3412,0.444253859348199,0.27044025157232704,0.579629643758138,0.657277013214541,0.231053618004243,0.31599999798584005,0.12726354894854325,-0.14246489105028157,-0.07845969691045475,0,first,3412,Ferris High School,Spokane School District,47.6207593075894,-117.365501980812
942,3413,0.5513513513513514,0.2851351351351351,0.47872340425531895,0.536538477282553,0.34986714311930106,0.396917133662053,0.06946416089357993,-0.0719238621143997,-0.13727099111531227,0,first,3413,Salk Middle School,Spokane School District,47.7170437731298,-117.448633615754
943,3414,0.4174917491749175,0.2079207920792079,0.42988504870184496,0.5037036895751951,0.452873545679553,0.45185186598036,0.1234621685329663,-0.2061082853741764,-0.09655068036996994,0,first,3414,Evergreen Elementary School,Mead School District,47.7356649465694,-117.416412711898
944,3415,0.41926182237600923,0.1389850057670127,0.624999991059303,0.7391304293742479,0.261904753647841,0.354838728284489,0.20579270958075616,-0.26567451220290966,-0.13691408972227073,0,first,3415,University High School,Central Valley School District,47.6277528674084,-117.237204155844
945,3416,0.31736526946107785,0.0,0.727272733183932,0.0,0.297297311403875,0.0,-0.44816222605217776,-0.525054220193675,-0.17395572002251258,3,fourth,3416,Liberty High School,Liberty School District,47.377990249025,-117.309747906967
946,3417,0.45222929936305734,0.3991507430997877,0.37383177570093495,0.323008847092861,0.327102803738318,0.299559473031316,-0.10266626306403083,-0.03286053497809718,0.024537225408047755,0,first,3417,Fisher Elementary School,Lynden School District,48.9447292967652,-122.46562032889
947,3418,0.5934065934065934,0.0,0.494736862076947,0.0,0.180851055087413,0.0,-0.6098532509140115,-0.3362867095334297,-0.14633122223703277,3,fourth,3418,Tekoa High School,Tekoa School District,47.22682,-117.06904
948,3419,0.31358381502890176,0.2947976878612717,0.516521725423485,0.715463879285553,0.419410743102783,0.6489796120462099,0.4380261391523541,-0.1728555984858385,-0.051570379998778816,2,third,3419,Lincoln Middle School,Pullman School District,46.7192699224741,-117.182043795955
949,3421,0.7154471544715447,0.0,0.387096786102073,0.0,0.31914892969438,0.0,-0.6425358717026137,-0.2666160718606517,-0.22480680614364704,3,fourth,3421,Lind Elementary School,Lind School District,46.92737,-118.6384
950,3422,0.648,0.68,0.43650795164562395,0.603174618312291,0.519999968872071,0.682539667401995,0.34520021680195695,0.3205151984269903,-0.16434122848141683,0,first,3422,Clallam Bay High & Elementary,Cape Flattery School District,48.24958,-124.26446
951,3423,0.27092320966350303,0.28472821397756687,0.692307673839551,0.746031761169434,0.307692307692308,0.4134078017632721,0.3411255306212569,-0.23259992452880923,-0.07615927126159085,2,third,3423,Columbia River High,Vancouver School District,45.6930470612984,-122.678406329733
952,3424,0.7364130434782609,0.5244565217391305,0.374999986245082,0.38288289147454296,0.275779367350846,0.242152458083064,-0.18040645853509915,0.2251829570136514,-0.09329800998048038,1,second,3424,George C Marshall Elementary,Vancouver School District,45.6222712112667,-122.607353004757
953,3425,0.4219948849104859,0.0,0.564263309388754,0.0,0.5283018867924529,0.0,-0.46708995433703165,-0.46336965016294074,-0.2552565127465268,3,fourth,3425,Edwin Markham Elementary,Pasco School District,46.4308471325916,-119.193112718655
954,3426,0.0,0.918918918918919,0.0,0.0,0.0,0.0,-0.40428765428852553,0.20086250402829137,0.8017507844671646,4,fifth,3426,George Elementary,Quincy School District,47.0850080411628,-119.856081374767
955,3429,0.09734513274336283,0.2536873156342183,0.48113209278653996,0.773399025053542,0.424528317164594,0.724137958249922,0.577991118985499,-0.3073805097844348,0.08602704356178013,2,third,3429,Genesee Hill Elementary,Seattle Public Schools,47.5665428674084,-122.396674
956,3430,0.3357142857142857,0.2857142857142857,0.428571437913545,0.391304355938629,0.319999996076311,0.27173912570246694,-0.046296056863053374,-0.19253533071263654,0.038759022999770236,0,first,3430,Black Diamond Elementary,Enumclaw School District,47.31213,-122.01715
957,3431,0.7726618705035971,0.8532374100719424,0.274215558232193,0.32180849396302896,0.13184584178499,0.17414247670553698,-0.2690425132250286,0.5345823549451597,0.09202845164773596,1,second,3431,Totem Middle School,Federal Way School District,47.3622717800642,-122.283673896192
958,3432,0.8721461187214612,0.8515981735159818,0.293515359494866,0.279158715247268,0.29010240314216496,0.258126202559643,-0.2417067182295648,0.5723464437314791,-0.05690338266230309,1,second,3432,Olympic View Elementary School,Federal Way School District,47.3089971325916,-122.367517135686
959,3433,0.05197505197505198,0.5218295218295218,0.6326530171354251,0.8948718144343449,0.6122448741272571,0.868354416150273,0.872874666066879,-0.12909763961272452,-0.007705008203767499,2,third,3433,West Mercer Elementary,Mercer Island School District,47.5711629767883,-122.230292990828
960,3434,0.59679037111334,0.7482447342026078,0.396689506426249,0.47451924469344,0.298345694780825,0.37295476792792404,0.049130717835618204,0.34623599075101413,0.01710881943477639,1,second,3434,Nelsen Middle School,Renton School District,47.4558991289773,-122.200266186107
961,3435,0.1377551020408163,0.5420918367346939,0.422950830251996,0.74274272746868,0.3606557592337129,0.7108673913906659,0.5594348150536772,-0.03645150663556337,0.194588775172618,2,third,3435,Tillicum Middle School,Bellevue School District,47.5986029357726,-122.126536925456
962,3436,0.0,0.6839285714285714,0.0,0.957671957671958,0.0,0.954660005532368,0.7512112674760375,0.12844950787838105,0.7319294036655234,2,third,3436,Medina Elementary School,Bellevue School District,47.6173428971583,-122.233284237352
963,3437,0.21723518850987433,0.644524236983842,0.47340423556785904,0.759765632159542,0.502645492553711,0.7911025083413491,0.6499025669929751,0.07766277364252473,0.07072728603659213,2,third,3437,Newport Heights Elementary,Bellevue School District,47.5558292523734,-122.179852456315
964,3439,0.7185929648241206,0.8040201005025126,0.443493152161346,0.46229509353125103,0.461406517000189,0.47077410367992795,0.1133977822073635,0.4418036834174625,-0.1508434895177571,1,second,3439,Chinook Elementary School,Auburn School District,47.2883580098693,-122.179798064898
965,3440,0.12285714285714286,0.41,0.541284405114564,0.836898433193644,0.472727273673065,0.85359802827662,0.7369267721109108,-0.16516629571123276,0.04686683816575868,2,third,3440,Briarwood Elementary,Issaquah School District,47.4826080344158,-122.114084144031
966,3441,0.16853932584269662,0.5024077046548957,0.513513539636806,0.7706767425157571,0.5,0.726591731725114,0.6181901763459959,-0.07443291537461268,0.04481313147162026,2,third,3441,Twain Elementary,Lake Washington School District,47.6868834544062,-122.167582428112
967,3442,0.10110584518167456,0.3412322274881517,0.514018691088999,0.757692300582073,0.345794371282475,0.7908745766664972,0.6113793803136223,-0.22902963363671386,0.12373863571709427,2,third,3442,Moorlands Elementary,Northshore School District,47.7380991951294,-122.22915422613
968,3444,0.41089108910891087,0.0,0.553719041484456,0.0,0.44628100580518104,0.0,-0.4828406176537864,-0.4613678410894662,-0.20199945677198927,3,fourth,3444,Willapa Elementary,Willapa Valley School District,46.62383,-123.64888
969,3446,0.4293193717277487,0.0,0.479999985351563,0.0,0.495999969604493,0.0,-0.4934972374032304,-0.44448139670176523,-0.19443374854566417,3,fourth,3446,Cherrydale Elementary,Steilacoom Hist. School District,47.1657497085085,-122.588935703334
970,3447,0.33495145631067963,0.40898058252427183,0.427745664739884,0.5295237949916289,0.33269232479072897,0.439068086685673,0.1669702921046443,-0.07226687870624238,0.05975853766067822,0,first,3447,Aylen Jr High,Puyallup School District,47.19035,-122.314508205297
971,3448,0.6066411238825032,0.5197956577266922,0.35011103225333007,0.4105839301733329,0.22025129906089802,0.275605207048981,-0.11771345410254443,0.16489374744399035,0.025049568144131996,1,second,3448,Truman,Tacoma School District,47.2800170304,-122.515541269708
972,3449,0.7640918580375783,0.778705636743215,0.31124498757971303,0.318295729787726,0.24144868474001102,0.251366115007244,-0.20392578730369304,0.4585586725251843,0.004153971263125476,1,second,3449,Birney,Tacoma School District,47.1881654855051,-122.451307115226
973,3452,0.5132743362831859,0.6172566371681416,0.40559440811278796,0.46666666666666706,0.33103449146756103,0.336956518358905,0.036545121739927404,0.18730136310484283,0.01576532626207942,0,first,3452,Whittier,Tacoma School District,47.2295271325916,-122.514580877104
974,3453,0.8810572687224669,0.788546255506608,0.343228197731819,0.26717557251908397,0.162921357163876,0.160606054826216,-0.3378630023615953,0.5206630038545194,-0.042964653896191383,1,second,3453,McCarver,Tacoma School District,47.2414761552304,-122.447640345521
975,3454,0.46200607902735563,0.601823708206687,0.6335078207783361,0.6923076923076921,0.6387434627124828,0.653846153846154,0.4984785091418998,0.1241137609939692,-0.24576339875442615,2,third,3454,Beachwood Elementary School,Clover Park School District,47.12144,-122.5866
976,3455,1.0,0.6946308724832215,0.40750670430474,0.36071428950952,0.44652408347969397,0.383512558475617,-0.12487377470581987,0.49346997609991744,-0.31524820580185553,1,second,3455,Dower Elementary School,Clover Park School District,47.16619,-122.50156
977,3456,0.5168035847647499,0.6191187453323376,0.598377315943018,0.6339622458990639,0.265306122925618,0.300869563867464,0.1482142628279092,0.17676739635335728,-0.0687025189554975,0,first,3456,Lakes High School,Clover Park School District,47.1632220844721,-122.574119531515
978,3457,0.48088531187122735,0.4949698189134809,0.404347839499692,0.4904761723109651,0.37117903526409296,0.411483259483347,0.09519138798284543,0.07196730552327488,-0.012638581801433388,0,first,3457,Carter Lake Elementary School,Clover Park School District,47.1291553860842,-122.521058228614
979,3458,0.3050647820965842,0.1872791519434629,0.421052631578947,0.5174129543019761,0.33738192662536404,0.40049752192710797,0.10858377889749411,-0.2741649270562693,0.028160931445282325,0,first,3458,Glacier Middle School,White River School District,47.14841,-122.07208
980,3461,0.2420091324200913,0.3401826484018265,0.486187866088443,0.529411775505592,0.397790063632313,0.443850266234255,0.2141894232950327,-0.19160111263441004,0.03336184502300696,0,first,3461,Seaview Elementary,Edmonds School District,47.8285528674084,-122.347896164807
981,3463,0.14991762767710048,0.39373970345963755,0.5,0.665330666378248,0.414364649616993,0.5691382786672671,0.42265308902261695,-0.1821898740210343,0.08268525131642518,2,third,3463,Madrona K-8 School,Edmonds School District,47.81725,-122.271184219057
982,3464,0.37467362924281983,0.5169712793733682,0.6609336174092351,0.746203863306807,0.321342934807427,0.39682538168770903,0.33244935313393836,0.017165647477001604,-0.07299288379336431,0,first,3464,Meadowdale High School,Edmonds School District,47.8464453704154,-122.313248853176
983,3465,0.28604651162790695,0.0,0.595628394455206,0.0,0.46994534476858707,0.0,-0.4287478771436763,-0.5350902882603189,-0.16318755759467535,3,fourth,3465,Summit School,Central Valley School District,47.6644966856681,-117.225531786843
984,3466,0.4902597402597403,0.12987012987012986,0.37444936019458397,0.521739141251505,0.34140971150703997,0.42424240979281297,0.04730132804386332,-0.2160387610073429,-0.07121075204935509,0,first,3466,Riverside Middle School,Riverside School District,47.9704608476372,-117.35641199248
985,3467,0.6473988439306358,0.0,0.0,0.0,0.0,0.0,-0.766621667085389,-0.2202815025017477,0.19983989911368033,3,fourth,3467,Wahkiakum High School,Wahkiakum School District,46.20002,-123.38158
986,3468,0.49531066822977726,0.44958968347010553,0.538819851162837,0.533596821853673,0.204049850178656,0.178640767702543,-0.03639293370313745,0.024422674035642265,-0.028412033794706144,0,first,3468,Walla Walla High School,Walla Walla Public Schools,46.0456629148673,-118.317234802504
987,3471,0.8244604316546763,0.9151079136690647,0.271123498263133,0.292598966178987,0.22051995577586397,0.24096385565900302,-0.2364765371257191,0.6085365917574268,0.03368635553705628,1,second,3471,McFarland Middle School,Othello School District,46.8187326530612,-119.160680395793
988,3472,0.0,0.8002936857562408,0.0,0.39345315067759,0.0,0.30581241352302896,0.014893419393948271,0.14787714270352767,0.7680817037556766,4,fifth,3472,Park Middle School,Kennewick School District,46.1983445287899,-119.131655540098
989,3473,0.5341880341880342,0.18803418803418803,0.600000022888184,0.0,0.42000001602172904,0.0,-0.4878038316679789,-0.24555876939124732,-0.2466079451499803,3,fourth,3473,Crescent School,Crescent School District,48.13568,-123.73218
990,3474,0.20116618075801748,0.20699708454810495,0.47058820418067104,0.0,0.49579828740614296,0.0,-0.3871102217995151,-0.3914914390583389,-0.003789845800983335,3,fourth,3474,Lacamas Lake Elementary,Camas School District,45.62378,-122.44962
991,3475,0.6413427561837456,0.3674911660777385,0.346574000204562,0.35831812266342794,0.20932540439424102,0.21311475409836103,-0.22862725305811768,0.05099872013512986,-0.022793775316178603,0,first,3475,Cascade Middle School,Longview School District,46.1561722183617,-122.939809386226
992,3476,0.5600835945663531,0.4200626959247649,0.53807106746426,0.490683230034414,0.144356960386742,0.169902923543353,-0.10806226387388856,0.03515202521351108,-0.04367906133698379,0,first,3476,J M Weatherwax High School,Aberdeen School District,46.9797436288479,-123.818155658051
993,3477,0.4342105263157895,0.45394736842105265,0.55421686746988,0.7336065500726371,0.48399996997070394,0.7067307433080401,0.4928958256839406,0.016525259773001864,-0.1413770927638546,2,third,3477,Broadview Elementary,Oak Harbor School District,48.2948767099697,-122.666267063694
994,3478,0.4988610478359909,0.7357630979498861,0.361194026689536,0.437357646181203,0.40236686170153296,0.4695259604176,0.12731707679267776,0.2846065985032378,0.042940974194554365,1,second,3478,Kimball Elementary School,Seattle Public Schools,47.5750672578965,-122.303116767917
995,3479,0.3266832917705736,0.46633416458852867,0.4333333333333329,0.526315826938605,0.186379935151787,0.258620696459032,0.03915527254684527,-0.029257007488533864,0.14717697094807955,0,first,3479,Nathan Hale High School,Seattle Public Schools,47.7075437398726,-122.295956211162
996,3483,0.8317046688382194,0.9001085776330076,0.0,0.0,0.0,0.0,-0.6775327281828302,0.6227156318958489,0.29777645291800975,1,second,3483,Tyee High School,Highline School District,47.4345271325916,-122.27875
997,3485,0.20853858784893267,0.5599343185550082,0.46969696969697,0.7061503836090991,0.406091376603465,0.6795454136399209,0.5159559878231578,0.0007411162723348371,0.10704090384798128,2,third,3485,Hazelwood Elementary School,Renton School District,47.53847,-122.185446869202
998,3486,0.12864493996569468,0.6986849628359062,0.514970036695788,0.9106901199421371,0.386904750551496,0.851520622990989,0.8060384704805355,0.0927501870535843,0.16693250679336472,2,third,3486,Newport Senior High School,Bellevue School District,47.5676861281696,-122.169781445608
999,3488,0.6883116883116883,0.8589981447124304,0.42086332090263395,0.45924762596088203,0.3853046458254579,0.437694692166052,0.08989610222747298,0.4785331636662664,-0.06907123342918636,1,second,3488,Tukwila Elementary,Tukwila School District,47.4694929415413,-122.257613330448
1000,3489,0.3991130820399113,0.5875831485587583,0.569579300371189,0.690410973335391,0.532051269824688,0.6748634088234821,0.4924801831274949,0.09798603656404432,-0.12130833393087297,2,third,3489,Parkwood Elementary,Shoreline School District,47.7412957019851,-122.3362654049
1001,3490,0.14376321353065538,0.4080338266384778,0.5520833134651179,0.7297297485385,0.4375,0.708333349227905,0.5678951626807106,-0.17060503329181811,0.04667027377751419,2,third,3490,Thoreau Elementary,Lake Washington School District,47.7241121144034,-122.231383135839
1002,3491,0.7520661157024794,0.8946280991735537,0.301470603703628,0.335616442651188,0.274725274725275,0.31740615160961305,-0.12496566832743004,0.5522283405565147,0.027217454450991985,1,second,3491,Park Orchard Elementary School,Kent School District,47.3943171325916,-122.194453566349
1003,3492,0.17191142191142192,0.42832167832167833,0.530516449834259,0.756152108211645,0.295238086155483,0.6174496644295301,0.490413596800232,-0.12821064604726737,0.11694529023370631,2,third,3492,Inglemoor HS,Northshore School District,47.7406188137063,-122.224324626649
1004,3493,0.16613756613756614,0.43386243386243384,0.5326632769919821,0.7511261089428051,0.3975000151634221,0.695408758367515,0.5586505679084992,-0.13069696471262146,0.0700015772097147,2,third,3493,Canyon Park Middle School,Northshore School District,47.7807306787144,-122.201743097114
1005,3494,0.5529411764705883,0.0,0.29113922744125104,0.0,0.21518986218633898,0.0,-0.6312028737426282,-0.3298307075193041,-0.019812167449619,3,fourth,3494,Klickitat Elem & High,Klickitat School District,45.81722,-121.15192
1006,3498,0.6219839142091153,0.4932975871313673,0.517605647707809,0.528409079456133,0.53873240883874,0.48295454582399605,0.1749354871998683,0.12186361832023505,-0.24728186884031828,0,first,3498,Skyline,Tacoma School District,47.2694031083269,-122.526396617458
1007,3499,0.40960809102402024,0.36283185840707965,0.5387885403214889,0.626751616722218,0.510117162149935,0.563057327292174,0.3325434980588334,-0.08740549407858803,-0.14979061277311803,2,third,3499,Sumner Middle School,Sumner School District,47.1952328674084,-122.235462066132
1008,3500,0.7893700787401575,0.6791338582677166,0.530345457274707,0.522123859300061,0.37207122408240295,0.33407324909465896,0.025491552389797265,0.3658272305331601,-0.22976036783534393,1,second,3500,Woodbrook Middle School,Clover Park School District,47.1218360835242,-122.537499452477
1009,3503,0.4685714285714286,0.6076190476190476,0.498886380307803,0.615541937892422,0.41071429118818203,0.526530628641265,0.295679400303452,0.1571692788049092,-0.05591750187169301,0,first,3503,Lynnwood Elementary,Edmonds School District,47.8298986007607,-122.29264038064
1010,3504,0.49707602339181284,0.6413255360623782,0.452322764588252,0.5024509990916529,0.454987825268377,0.52811737911597,0.21936467078324626,0.19573715609232512,-0.0581638053659297,0,first,3504,Meadowdale Elementary,Edmonds School District,47.8467270420153,-122.323717425459
1011,3506,0.4017857142857143,0.23214285714285715,0.419213959832538,0.3384615557292511,0.4317180929887439,0.369230780065413,-0.03082509701654745,-0.20750922790722665,-0.06231230796607044,0,first,3506,Indian Trail Elementary,Spokane School District,47.7203771325916,-117.471967447152
1012,3508,0.0,0.5109489051094891,0.0,0.346153833456999,0.0,0.288461527880833,-0.07408027413520996,-0.09628971377647806,0.7017211898210789,4,fifth,3508,Columbia High And Elementary,Columbia (Stevens) School District,48.12575,-118.17496
1013,3509,0.4312169312169312,0.0,0.47787609006236603,0.0,0.139240505985296,0.0,-0.5693525847633198,-0.41589698356819443,-0.0185320723255479,3,fourth,3509,Tenino High School,Tenino School District,46.79951,-122.86699
1014,3510,0.5163511187607573,0.45438898450946646,0.319520176795624,0.31788078827751504,0.20283533935664497,0.22985469419723198,-0.19671982554026682,0.05990505126598957,0.09202065340769218,0,first,3510,Garrison Middle School,Walla Walla Public Schools,46.0545983815182,-118.340864790436
1015,3511,0.3468354430379747,0.2521518987341772,0.5675056835495561,0.5823293019490071,0.172413793103448,0.189830497099524,0.01672148058624595,-0.215084959663084,0.013092753842023127,0,first,3511,Richland High School,Richland School District,46.2794043557715,-119.287874270051
1016,3515,0.8986175115207373,0.7465437788018433,0.267249749631298,0.29116944957471097,0.249757038261035,0.24670656867271698,-0.2805971680285785,0.5063946034012314,-0.06206353073723303,1,second,3515,Robert Frost Elementary,Pasco School District,46.2464618830366,-119.119542852149
1017,3516,0.7109375,0.798828125,0.54658384982793,0.551351339982495,0.215447146718095,0.223776224475775,-0.006033801703035999,0.42910781159750166,-0.08747228360117167,1,second,3516,Royal High School,Royal School District,46.90008,-119.63064
1018,3517,0.14711359404096835,0.33891992551210426,0.46311475525168894,0.709890069315478,0.363265309649574,0.6162280534443101,0.4534018786380464,-0.21384975179714777,0.11770656219695358,2,third,3517,McClure Middle School,Seattle Public Schools,47.6354459362908,-122.358497607911
1019,3518,0.14446529080675422,0.4333958724202627,0.47663549702597996,0.7546468331899772,0.433962270771324,0.718309878451653,0.5778218474613225,-0.1353567347760505,0.09764189608387094,2,third,3518,Fairmount Park Elementary School,Seattle Public Schools,47.5521471135494,-122.380376614073
1020,3519,0.6956521739130435,0.7536231884057971,0.31725890521747196,0.346560856652638,0.29949238770353803,0.31283423098057694,-0.1171989862802566,0.40195088335310786,0.006826189169064467,1,second,3519,Adelaide Elementary School,Federal Way School District,47.3294941299279,-122.356955233882
1021,3521,0.6294642857142857,0.7254464285714286,0.32522122795911,0.3290816198434,0.29867255628897904,0.269230780950936,-0.13642861879162965,0.33893144648592305,0.0361204445679264,1,second,3521,Renton Park Elementary School,Renton School District,47.4514694168575,-122.169690621527
1022,3522,0.09075043630017451,0.6212914485165794,0.63829785938876,0.914338948340389,0.531914862533024,0.91451286438738,0.9013988565024993,-0.016950805277539442,0.027985162361188132,2,third,3522,International School,Bellevue School District,47.6045177068944,-122.169623244175
1023,3524,0.12280701754385964,0.0,0.38461538122955896,0.0,0.186813177657637,0.0,-0.4783060110333862,-0.5678362215030657,0.19786098466935884,3,fourth,3524,Cedarcrest High School,Riverview School District,47.7347965694164,-121.951691540171
1024,3525,0.7644305772230889,0.6645865834633385,0.30149813448445195,0.340182657111181,0.352059932237261,0.3675564875218979,-0.1177466009690081,0.36533193824842536,-0.07180358574550826,1,second,3525,Lea Hill Elementary School,Auburn School District,47.3251603162789,-122.176198049449
1025,3527,0.15728155339805824,0.3533980582524272,0.434482770051174,0.69620253898035,0.360544204711914,0.6033755435219289,0.4294663531166444,-0.19372705593196385,0.1332672564848467,2,third,3527,Melvin G Syre Elementary,Shoreline School District,47.7712225806452,-122.372144038246
1026,3528,0.13228035538005922,0.4723593287265548,0.600000012046413,0.841269823969627,0.37121213566173206,0.7642857142857141,0.6841173363165477,-0.1143097418227745,0.0714045384523079,2,third,3528,Redmond High,Lake Washington School District,47.6930071325916,-122.108
1027,3529,0.025839793281653745,0.4573643410852713,0.600000014305115,0.8778625407368159,0.424999998211861,0.8629442152205029,0.8104687310182581,-0.17860791088844502,0.10468007668167459,2,third,3529,Mann Elementary,Lake Washington School District,47.6932028892674,-122.113533637506
1028,3531,0.6842105263157895,0.0,0.4494382011636071,0.0,0.45505618952753707,0.0,-0.5911276177414653,-0.3027310855274163,-0.3094911712252962,3,fourth,3531,Long Beach Elementary School,Ocean Beach School District,46.37541,-124.03508
1029,3532,0.8108108108108109,0.6805896805896806,0.297752808988764,0.31162792690642305,0.22932332201859698,0.26543209287855396,-0.23651715528737335,0.4050767512918786,-0.03271034168828839,1,second,3532,Elmhurst Elementary School,Franklin Pierce School District,47.1362219177739,-122.425770799665
1030,3533,0.38162544169611307,0.4134275618374558,0.5510203959068449,0.638977595832566,0.47246375705884897,0.587301599411737,0.3671037205127541,-0.05688244309289603,-0.11007050006254118,2,third,3533,Jefferson Elementary,Everett School District,47.9164045951856,-122.199245451119
1031,3534,0.6374695863746959,0.5961070559610706,0.364431489895935,0.351916398953332,0.316860461054524,0.30208333333333304,-0.11404997771362868,0.23219400106032775,-0.030957553342708014,1,second,3534,Chase Lake Elementary,Edmonds School District,47.8032417948718,-122.346305836019
1032,3536,0.15610859728506787,0.3755656108597285,0.446428569603939,0.631284924058862,0.333333341698898,0.5333333333333329,0.346092247155465,-0.18427058000083332,0.14657792244013307,2,third,3536,Brier Elementary,Edmonds School District,47.7883534094171,-122.281432117656
1033,3537,0.39807692307692305,0.38461538461538464,0.44051449252590397,0.5177305099811961,0.407051269824688,0.4822694900188039,0.1789410503216503,-0.06521776751425508,-0.027819547829054395,0,first,3537,Sunnyside Elementary,Marysville School District,48.02999,-122.146374939323
1034,3538,0.5732484076433121,0.2515923566878981,0.39802955971614895,0.452784477666731,0.27586206818793296,0.33000001258850103,-0.06974198707688359,-0.08027264666867102,-0.07319985184372815,0,first,3538,Centennial Middle School,West Valley School District (Spokane),47.666157815126,-117.299133627205
1035,3539,0.3933333333333333,0.44,0.492753623188406,0.596059116910704,0.5133171538450539,0.559113302714279,0.3195714847886478,-0.027783149183118583,-0.09631607903706056,0,first,3539,Lakes Elementary School,North Thurston Public Schools,47.0052172926869,-122.799379019939
1036,3540,0.5413105413105413,0.3190883190883191,0.530035321399828,0.5185185326470271,0.41843970278476095,0.43795619218488796,0.11619249340241093,-0.06089043307331996,-0.18698681286079505,0,first,3540,Leland P Brown Elementary,Olympia School District,47.0707717391257,-122.926425911247
1037,3541,0.6278409090909091,0.5085227272727273,0.36581469975639797,0.331838545116252,0.257188498227336,0.24439460191959,-0.18531239783073297,0.15417361889838893,-0.016500494245922398,1,second,3541,John Sager Middle School,College Place School District,46.0312818211584,-118.388575826023
1038,3543,0.4802816901408451,0.4,0.36563877040640397,0.479112291044475,0.28070176275152897,0.398395740251913,0.03754457897063991,0.004070001641637702,0.033128386116622985,0,first,3543,Jason Lee Middle School,Vancouver School District,45.6836244192191,-122.679818361935
1039,3545,0.3613569321533923,0.2448377581120944,0.43279570917929405,0.49782612005569205,0.23624162069725896,0.267391313217538,-0.01162193377668863,-0.19985741649482927,0.05114678645878859,0,first,3545,Laurin Middle School,Battle Ground School District,45.78651,-122.53271
1040,3546,0.46112600536193027,0.0,0.487437148072625,0.0,0.28140701480244296,0.0,-0.5472999667494991,-0.4124586681763724,-0.11214804902749341,3,fourth,3546,Woodland High School,Woodland School District,45.9279871226875,-122.779167630536
1041,3547,0.5421686746987951,0.5903614457831325,0.34798534099872297,0.391752602557648,0.332116786034667,0.35025382067119104,-0.029452994348929274,0.1841665279935136,0.026412580610186333,0,first,3547,Camelot Elementary School,Federal Way School District,47.3347528674084,-122.284053333333
1042,3548,0.0,0.6318407960199005,0.0,0.854166666666667,0.0,0.8872901861616179,0.6350100008674925,0.0740961123981517,0.7214580582996654,2,third,3548,Audubon Elementary,Lake Washington School District,47.6375318783524,-122.100503496526
1043,3550,0.27628865979381445,0.5422680412371134,0.431111094156901,0.7149028478141389,0.42290750320056497,0.670967741935484,0.4871760176006441,0.026331873761177713,0.07642584130678243,2,third,3550,Lake Youngs Elementary School,Kent School District,47.42539,-122.15168
1044,3553,0.236318407960199,0.554726368159204,0.0,0.0,0.6615384662786179,0.8045977230729731,0.08064307418451651,0.018664683924425038,0.24812815097615185,0,first,3553,Raisbeck Aviation High School,Highline School District,47.5201262823596,-122.299091679229
1045,3554,0.5982142857142857,0.0,0.37500001051846704,0.0,0.18382352755556502,0.0,-0.6353111249224036,-0.31612803641557086,-0.08062180947982198,3,fourth,3554,Easton School,Easton School District,47.23537,-121.17581
1046,3555,0.8093023255813954,0.0,0.3984063714139529,0.0,0.46215142366785994,0.0,-0.640719186431151,-0.2298692776394791,-0.3582709620913011,3,fourth,3555,White Pass Elementary School,White Pass School District,46.54008,-121.91706
1047,3556,0.4056603773584906,0.0,0.52985071695098,0.0,0.455223881871697,0.0,-0.4841543423843724,-0.46124290204905116,-0.1892978704733319,3,fourth,3556,Vancouver Home Connection,Vancouver School District,45.64061,-122.62333
1048,3557,0.2893835616438356,0.3476027397260274,0.622137371903707,0.672727305262543,0.5763358465198821,0.6948529606665711,0.5089943920798553,-0.1699714189105694,-0.16337250862153294,2,third,3557,Fruitland Elementary,Puyallup School District,47.1770148469029,-122.32569770676
1049,3558,0.5588822355289421,0.48502994011976047,0.4074074162377249,0.5,0.36635943412396,0.42651296668397204,0.08303233304259151,0.10619691972790521,-0.06137293354614203,0,first,3558,Wildwood Elementary,Puyallup School District,47.1663121788458,-122.275480174025
